timeTag,devStatus,devDeep,devSpeed,dataTemp,dataConv,dataP,dataSal,dataSV,dataPH,dataZ,dataY,iatitude,longitude,shipSpeed,oceanDeep
2020-06-20 14:56:03,1,406.9916687011719,3.2550000150998435,8.58566665649414,33.91533342997233,443.6209208170573,35.912333170572914,1489.9466756184895,1028.1818237304688,7.295000076293945,43.207332611083984,,,2,1200
2020-06-20 14:56:04,1,409.8633321126302,3.076666682958603,8.536666552225748,33.94316609700521,446.7510274251302,35.89566612243652,1489.8466796875,1028.2245076497395,7.255000034968059,43.15066655476888,,,2,1200
2020-06-20 14:56:05,1,412.6349995930989,2.736666679382324,8.571333567301432,33.9036668141683,449.7721455891927,35.89050038655599,1489.971659342448,1028.2001546223958,7.2866668701171875,43.1771666208903,,,2,1200
2020-06-20 14:56:06,1,415.6614336286272,3.097142832619803,8.544857025146484,33.920714787074495,453.07095772879467,35.88428551810129,1489.94287109375,1028.2320033482142,7.262857232775007,43.147142137799946,,,2,1200
2020-06-20 14:56:07,1,418.8666636149089,3.216666599114736,8.52299976348877,33.92799949645996,456.5646667480469,35.87250010172526,1489.9216715494792,1028.2556559244792,7.244999965031941,43.11750094095866,,,2,1200
2020-06-20 14:56:08,1,422.0033416748047,2.810000002384186,8.42883332570394,33.92466672261556,459.983637491862,35.78516705830892,1489.6166585286458,1028.2826538085938,7.164999961853027,42.95016670227051,,,2,1200
2020-06-20 14:56:09,1,424.711664835612,3.214999953905741,8.317833423614502,33.93366686503092,462.9357147216797,35.69399960835775,1489.2566731770833,1028.3194986979167,7.071666797002156,42.76566569010416,,,2,1200
2020-06-20 14:56:10,1,427.8628583635603,3.140000002724784,8.238285609654017,33.922285897391184,466.3705095563616,35.61242893763951,1488.9928676060267,1028.3375767299108,7.002857003893171,42.61528614589146,,,2,1200
2020-06-20 14:56:11,1,430.7099965413411,2.843333343664805,8.184666633605957,33.93266614278158,469.4739023844401,35.57483355204264,1488.8516642252605,1028.3670247395833,6.954999923706055,42.529833475748696,,,2,1200
2020-06-20 14:56:12,1,433.6866709391276,2.933333317438761,8.135833422342936,33.92699940999349,472.7184651692708,35.526332219441734,1488.7083129882812,1028.3836873372395,6.914999882380168,42.4413324991862,,,2,1200
2020-06-20 14:56:13,1,436.9442879813058,3.597142824104854,8.079285757882255,33.94742856706892,476.2692696707589,35.495856693812776,1488.571428571429,1028.4234095982142,6.867142881665911,42.36300005231585,,,2,1200
2020-06-20 14:56:14,1,439.9666697184245,2.7383333245913186,8.099833329518637,33.91083335876465,479.56366475423175,35.48083305358887,1488.6533610026042,1028.4053344726562,6.883333285649617,42.3641668955485,,,2,1200
2020-06-20 14:56:15,1,442.72166951497394,2.861666659514109,8.019833405812582,33.93283271789551,482.5666198730469,35.43033345540365,1488.425028483073,1028.447489420573,6.816666682561238,42.246999740600586,,,2,1200
2020-06-20 14:56:16,1,445.8250020345052,2.921666661898295,7.942666689554851,33.9196662902832,485.9492543538411,35.34966723124186,1488.1666666666667,1028.4634806315105,6.751666625340779,42.10133298238119,,,2,1200
2020-06-20 14:56:17,1,448.8685738699777,3.292857153075082,7.875857148851667,33.93314252580915,489.26674107142856,35.30342810494559,1487.97998046875,1028.4981340680804,6.695714269365583,41.99914223807199,,,2,1200
2020-06-20 14:56:18,1,451.6433308919271,2.599999964237213,7.837666749954224,33.950666427612305,492.2912343343099,35.28616587320963,1487.9016723632812,1028.5303141276042,6.659999926884969,41.9461669921875,,,2,1200
2020-06-20 14:56:19,1,454.4283396402995,3.268333315849304,7.84933344523112,33.938999811808266,495.32688903808594,35.28733253479004,1487.9766845703125,1028.5321451822915,6.673333326975505,41.96066602071127,,,2,1200
